Groupe,Nom scientifique,Nom vernaculaire,Nb en 1 jour,Date,Mois numéro,Mois,Département,Commune,Y,X,Observation,Habitat,Coche,Altitude,Observateur
Orthoptères,Stenobothrus lineatus,Sténobothre ligné,2,09/07/2021,7,07Juillet,Lozère,Saint-Pierre-des-Tripiers,44.213302,3.276515,A vue,Pelouse,FAUX,883.19757080078125,Enna
Orthoptères,Stenobothrus nigromaculatus,Sténobothre bourdonneur,11,10/07/2021,7,07Juillet,Lozère,Hures-la-Parade,44.212341,3.3306,A vue,Pelouse,FAUX,959.40570068359375,Enna
Orthoptères,Oecanthus pellucens,Grillon d'Italie,11,10/07/2021,7,07Juillet,Lozère,Hures-la-Parade,44.212341,3.3306,A vue,Pelouse,FAUX,959.40570068359375,Enna
Odonates,Lestes barbarus,Leste barbare,11,10/07/2021,7,07Juillet,Aveyron,Veyreau,44.179263,3.367419,A vue,Point d'eau,FAUX,918.54803466796875,Enna
Odonates,Anax imperator,Anax empereur,11,10/07/2021,7,07Juillet,Aveyron,Veyreau,44.179263,3.367419,A vue,Point d'eau,FAUX,918.54803466796875,Enna
Odonates,Lestes dryas,Leste dryade,11,10/07/2021,7,07Juillet,Aveyron,Veyreau,44.179263,3.367419,A vue,Point d'eau,FAUX,918.54803466796875,Enna
Odonates,Sympetrum sanguineum,Sympétrum sanguin,11,10/07/2021,7,07Juillet,Aveyron,Veyreau,44.179263,3.367419,A vue,Point d'eau,FAUX,918.54803466796875,Enna
Rhopalocères,Aphantopus hyperantus,Tristan,11,10/07/2021,7,07Juillet,Aveyron,Veyreau,44.179263,3.367419,A vue,Point d'eau,FAUX,918.54803466796875,Enna
Orthoptères,Tetrix ceperoi,Tétrix des vasières,11,10/07/2021,7,07Juillet,Aveyron,Veyreau,44.179263,3.367419,A vue,Point d'eau,FAUX,918.54803466796875,Enna
Odonates,Enallagma cyathigerum,Agrion porte-coupe,11,10/07/2021,7,07Juillet,Aveyron,Veyreau,44.179263,3.367419,A vue,Point d'eau,FAUX,918.54803466796875,Enna
Rhopalocères,Speyeria aglaja,Grand nacré,11,10/07/2021,7,07Juillet,Aveyron,Veyreau,44.179263,3.367419,A vue,Point d'eau,FAUX,918.54803466796875,Enna
Odonates,Libellula depressa,Libellule déprimé,11,10/07/2021,7,07Juillet,Aveyron,Veyreau,44.179263,3.367419,A vue,Point d'eau,FAUX,918.54803466796875,Enna
Orthoptères,Arcyptera microptera carpentieri,Arcyptère caussignard,2,11/07/2021,7,07Juillet,Lozère,Hures-la-Parade,44.231254,3.383063,A vue,Pelouse,VRAI,964.64373779296875,Enna
Orthoptères,Euchorthippus declivus,Criquet des Bromes,2,11/07/2021,7,07Juillet,Lozère,Saint-Pierre-des-Tripiers,44.209703,3.281298,Fauchage,Prairie,FAUX,864.89990234375,Enna
Orthoptères,Myrmeleotettix maculatus,Gomphocère tacheté,1,16/07/2021,7,07Juillet,Lozère,Saint-Pierre-des-Tripiers,44.217629,3.274319,A vue,Pelouse,VRAI,900.44085693359375,Enna
Rhopalocères,Polyommatus dolus,Sablé de la Luzerne,5,17/07/2021,7,07Juillet,Lozère,Mas-Saint-Chély,44.315448,3.393762,A vue,Pelouse,VRAI,970.5968017578125,Enna
Rhopalocères,Polyommatus damon,Polyommatus dolus,5,17/07/2021,7,07Juillet,Lozère,Mas-Saint-Chély,44.315009,3.39377,A vue,Prairie,FAUX,966.80718994140625,Enna
Rhopalocères,Polyommatus amandus,Azuré de la Jarosse,5,17/07/2021,7,07Juillet,Lozère,Mas-Saint-Chély,44.31407,3.393021,A vue,Lisière,VRAI,957.54119873046875,Enna
Orthoptères,Bicolorana bicolor,Decticelle bicolore,5,17/07/2021,7,07Juillet,Lozère,Mas-Saint-Chély,44.314357,3.393378,A l'ouïe,Prairie,VRAI,961.97802734375,Enna
Arachnides,Aculepeira armida,Epeire armide,5,17/07/2021,7,07Juillet,Lozère,Mas-Saint-Chély,44.314357,3.393378,A vue,Prairie,VRAI,961.97802734375,Enna
Arachnides,Lycosa tarantula,Lycose de Narbonne,1,18/07/2021,7,07Juillet,Lozère,Saint-Pierre-des-Tripiers,44.222238,3.271808,A vue,Au sol,VRAI,936.62774658203125,Enna
Hétérocères,Zygaena ephialtes,Zygène de la Coronille,2,19/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Vaumeilh,44.291977,5.989568,A vue,Buddleia,VRAI,766.7833251953125,Enna
Rhopalocères,Pyronia tithonus,Amaryllis,2,19/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Vaumeilh,44.291977,5.989568,A vue,Buddleia,FAUX,766.7833251953125,Enna
Rhopalocères,Ochlodes sylvanus,Sylvaine,1,20/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Vaumeilh,44.291977,5.989568,A vue,Buddleia,FAUX,766.7833251953125,Enna
Orthoptères,Euthystira brachyptera,Criquet des Genévriers,7,22/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Noyers-sur-Jabron,44.115178,5.833301,A vue,Genévrier,FAUX,1584.5389404296875,Enna
Orthoptères,Podisma amedegnatoae,Miramelle du Ventoux,7,22/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Saint-Étienne-les-Orgues,44.120548,5.801224,A vue,Rocheux,VRAI,1750.9951171875,Enna
Orthoptères,Omocestus petraeus,Criquet des rocailles,7,22/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Saint-Étienne-les-Orgues,44.122164,5.801586,A vue,Rocheux,VRAI,1787.3623046875,Enna
Orthoptères,Anonconotus ghiliani,Analote noirâtre,7,22/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Saint-Étienne-les-Orgues,44.123281,5.798453,A vue,Pelouse,VRAI,1801.975341796875,Enna
Orthoptères,Arcyptera fusca,Arcyptère bariolée,7,22/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Saint-Étienne-les-Orgues,44.115943,5.787486,A vue,Prairie,FAUX,1667.904296875,Enna
Hétérocères,Pyrausta aurata,Pyrauste de la Menthe,7,22/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Saint-Étienne-les-Orgues,44.089835,5.792979,A vue,Scabieuse,VRAI,1240.1739501953125,Enna
Diptères,Volucella pellucens,Volucelle transparente,7,22/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Noyers-sur-Jabron,44.11524,5.833231,A vue,Scabieuse,VRAI,1583.9677734375,Enna
Coléoptères,Oryctes nasicornis,Scarabé rhinocéros,1,23/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Sisteron,44.197353,5.942696,A vue,Ville,VRAI,516.60772705078125,Enna
Hétérocères,Odezia atrata,Ramoneur,38,24/07/2021,7,07Juillet,Hautes-Alpes,Molines-en-Queyras,44.719088,6.903179,A vue,Prairie,VRAI,2024.2353515625,Enna
Rhopalocères,Pyrgus carlinae,Hespérie de la Carline,38,24/07/2021,7,07Juillet,Hautes-Alpes,Molines-en-Queyras,44.719088,6.903179,A vue,Prairie,VRAI,2024.2353515625,Enna
Rhopalocères,Aricia nicias,Azuré des Géraniums,38,24/07/2021,7,07Juillet,Hautes-Alpes,Molines-en-Queyras,44.719088,6.903179,A vue,Prairie,VRAI,2024.2353515625,Enna
Coléoptères,Selatosomus amplicollis,/,38,24/07/2021,7,07Juillet,Hautes-Alpes,Molines-en-Queyras,44.719088,6.903179,A vue,Prairie,FAUX,2024.2353515625,Enna
Rhopalocères,Pontia callidice,Piéride du Vélar,38,24/07/2021,7,07Juillet,Hautes-Alpes,Molines-en-Queyras,44.685682,6.98159,A vue,Pelouse,VRAI,2757.29248046875,Enna
Coléoptères,Coccinella venusta,/,38,24/07/2021,7,07Juillet,Hautes-Alpes,Molines-en-Queyras,44.685682,6.98159,A vue,Au sol,FAUX,2757.29248046875,Enna
Rhopalocères,Erebia pandrose,Moiré cendré,38,24/07/2021,7,07Juillet,Hautes-Alpes,Molines-en-Queyras,44.685826,6.981473,A vue,Pelouse,VRAI,2754.4990234375,Enna
Coléoptères,Cicindela gallica,Cicindèle des Alpes,38,24/07/2021,7,07Juillet,Hautes-Alpes,Molines-en-Queyras,44.685826,6.981473,A vue,Au sol,VRAI,2754.4990234375,Enna
Rhopalocères,Boloria pales,Nacré subalpin,38,24/07/2021,7,07Juillet,Hautes-Alpes,Molines-en-Queyras,44.685682,6.98159,A vue,Pelouse,FAUX,2757.29248046875,Enna
Rhopalocères,Pyrgus cacaliae,Hespérie du Pas-d'âne,38,24/07/2021,7,07Juillet,Hautes-Alpes,Molines-en-Queyras,44.685682,6.98159,A vue,Pelouse,VRAI,2757.29248046875,Enna
Rhopalocères,Erebia pluto,Moiré velouté,38,24/07/2021,7,07Juillet,Hautes-Alpes,Molines-en-Queyras,44.685414,6.982698,A vue,Rocheux,VRAI,2771.33642578125,Enna
Hétérocères,Psodos alticolaria,Psodos des sommets,38,24/07/2021,7,07Juillet,Hautes-Alpes,Molines-en-Queyras,44.685433,6.982349,A vue,Rocheux,FAUX,2771.552978515625,Enna
Coléoptères,Chrysomela lapponica,/,38,24/07/2021,7,07Juillet,Hautes-Alpes,Molines-en-Queyras,44.685894,6.982,A vue,Au sol,VRAI,2764.630615234375,Enna
NA,Casside,NA,38,24/07/2021,7,07Juillet,Hautes-Alpes,Molines-en-Queyras,44.685692,6.981624,A vue,Chardon,FAUX,2757.84912109375,Enna
Rhopalocères,Erebia aethiopellus,Moiré piémontais,38,24/07/2021,7,07Juillet,Hautes-Alpes,Molines-en-Queyras,44.685692,6.981624,A vue,Prairie,VRAI,2757.84912109375,Enna
Rhopalocères,Erebia mnestra,Moiré fauve,38,24/07/2021,7,07Juillet,Hautes-Alpes,Molines-en-Queyras,44.685692,6.981624,A vue,Prairie,VRAI,2757.84912109375,Enna
Hétérocères,Aterpia anderreggana,/,38,24/07/2021,7,07Juillet,Hautes-Alpes,Molines-en-Queyras,44.685692,6.981624,A vue,Prairie,VRAI,2757.84912109375,Enna
NA,Pyrgus,NA,38,24/07/2021,7,07Juillet,Hautes-Alpes,Molines-en-Queyras,44.691467,6.970652,A vue,Prairie,FAUX,2563.04638671875,Enna
Hétérocères,Zygaena exulans,Zygène des alpages,38,24/07/2021,7,07Juillet,Hautes-Alpes,Molines-en-Queyras,44.691467,6.970652,A vue,Prairie,VRAI,2563.04638671875,Enna
Rhopalocères,Euphydryas cynthia,Damier de l'alchémille,38,24/07/2021,7,07Juillet,Hautes-Alpes,Molines-en-Queyras,44.691467,6.970652,A vue,Prairie,VRAI,2563.04638671875,Enna
Rhopalocères,Parnassius corybas,Petit apollon,38,24/07/2021,7,07Juillet,Hautes-Alpes,Molines-en-Queyras,44.691539,6.970069,A vue,Prairie,VRAI,2555.704345703125,Enna
Rhopalocères,Melitaea varia,Mélitée de la Gentiane,38,24/07/2021,7,07Juillet,Hautes-Alpes,Molines-en-Queyras,44.691539,6.970069,A vue,Prairie,VRAI,2555.704345703125,Enna
Rhopalocères,Polyommatus eros,Azuré de l'Oxytropide,38,24/07/2021,7,07Juillet,Hautes-Alpes,Molines-en-Queyras,44.691539,6.970069,A vue,Prairie,FAUX,2555.704345703125,Enna
Orthoptères,Gomphocerus sibiricus,Gomphocère des alpages,38,24/07/2021,7,07Juillet,Hautes-Alpes,Molines-en-Queyras,44.691539,6.970069,A vue,Prairie,FAUX,2555.704345703125,Enna
Rhopalocères,Erebia epiphron,Moiré de la canche,38,24/07/2021,7,07Juillet,Hautes-Alpes,Molines-en-Queyras,44.692626,6.969956,A vue,Prairie,FAUX,2584.237060546875,Enna
Rhopalocères,Erebia arvernensis,Moiré lustré,38,24/07/2021,7,07Juillet,Hautes-Alpes,Molines-en-Queyras,44.692626,6.969956,A vue,Prairie,FAUX,2584.237060546875,Enna
NA,Pyrgus,NA,38,24/07/2021,7,07Juillet,Hautes-Alpes,Molines-en-Queyras,44.692626,6.969956,A vue,Prairie,FAUX,2584.237060546875,Enna
Hétérocères,Cataclysme riguata,Veinée,38,24/07/2021,7,07Juillet,Hautes-Alpes,Eygliers,44.673347,6.637311,Chasse nocturne,Pinède,VRAI,915.607177734375,Enna
Hétérocères,Catoptria pinella,Crambus des pinèdes,38,24/07/2021,7,07Juillet,Hautes-Alpes,Eygliers,44.673347,6.637311,Chasse nocturne,Pinède,VRAI,915.607177734375,Enna
Hétérocères,Colostygia olivata,Cidarie olive,38,24/07/2021,7,07Juillet,Hautes-Alpes,Eygliers,44.673347,6.637311,Chasse nocturne,Pinède,VRAI,915.607177734375,Enna
Hétérocères,Epirrhoe galiata,Mélanthie du caille-lait,38,24/07/2021,7,07Juillet,Hautes-Alpes,Eygliers,44.673347,6.637311,Chasse nocturne,Pinède,VRAI,915.607177734375,Enna
Hétérocères,Idaea moniliata,Coquille,38,24/07/2021,7,07Juillet,Hautes-Alpes,Eygliers,44.673347,6.637311,Chasse nocturne,Pinède,VRAI,915.607177734375,Enna
Hétérocères,Celypha flavipalpana,/,38,24/07/2021,7,07Juillet,Hautes-Alpes,Eygliers,44.673347,6.637311,Chasse nocturne,Pinède,VRAI,915.607177734375,Enna
Hétérocères,Eudonia lacustrata,Eudorée des mousses,38,24/07/2021,7,07Juillet,Hautes-Alpes,Eygliers,44.673347,6.637311,Chasse nocturne,Pinède,VRAI,915.607177734375,Enna
Hétérocères,Gastropacha quercifolia,Feuille morte du chêne,38,24/07/2021,7,07Juillet,Hautes-Alpes,Eygliers,44.673347,6.637311,Chasse nocturne,Pinède,VRAI,915.607177734375,Enna
Hétérocères,Lithosia quadra,Lithosie quadrille,38,24/07/2021,7,07Juillet,Hautes-Alpes,Eygliers,44.673347,6.637311,Chasse nocturne,Pinède,FAUX,915.607177734375,Enna
Hétérocères,Recurvaria leucatella,/,38,24/07/2021,7,07Juillet,Hautes-Alpes,Eygliers,44.673347,6.637311,Chasse nocturne,Pinède,VRAI,915.607177734375,Enna
Hétérocères,Rhyacionia pinicolana,/,38,24/07/2021,7,07Juillet,Hautes-Alpes,Eygliers,44.673347,6.637311,Chasse nocturne,Pinède,VRAI,915.607177734375,Enna
Rhopalocères,Hyponephele lycaon,Misis,18,25/07/2021,7,07Juillet,Hautes-Alpes,Eygliers,44.673051,6.637829,A vue,Lisière,VRAI,909.01190185546875,Enna
Rhopalocères,Plebejus argyrognomon,Azuré des Coronilles,18,25/07/2021,7,07Juillet,Hautes-Alpes,Eygliers,44.673051,6.637829,A vue,Lisière,FAUX,909.01190185546875,Enna
Coléoptères,Chlorophorus varius,Clyte varié,18,25/07/2021,7,07Juillet,Hautes-Alpes,Eygliers,44.673051,6.637829,A vue,Lisière,FAUX,909.01190185546875,Enna
Rhopalocères,Apatura ilia,Petit mars changeant,18,25/07/2021,7,07Juillet,Hautes-Alpes,Eygliers,44.673499,6.637596,A vue,Lisière,FAUX,916.86334228515625,Enna
Rhopalocères,Lysandra coridon,Argus bleu-nacré,18,25/07/2021,7,07Juillet,Hautes-Alpes,Eygliers,44.683426,6.647632,A vue,Prairie,VRAI,1238.0830078125,Enna
Rhopalocères,Laeosopis roboris,Thécla du Frêne,18,25/07/2021,7,07Juillet,Hautes-Alpes,Eygliers,44.683205,6.648936,A vue,Lisière,VRAI,1230.021240234375,Enna
Rhopalocères,Polyommatus daphnis,Azuré de l'Orobe,18,25/07/2021,7,07Juillet,Hautes-Alpes,Eygliers,44.683257,6.64945,A vue,Prairie,VRAI,1249.0296630859375,Enna
Rhopalocères,Polyommatus ripartii,Sablé provençal,18,25/07/2021,7,07Juillet,Hautes-Alpes,Eygliers,44.683718,6.648982,A vue,Prairie,VRAI,1251.8499755859375,Enna
Rhopalocères,Hyponephele lupina,Louvet,18,25/07/2021,7,07Juillet,Hautes-Alpes,Eygliers,44.683665,6.649025,A vue,Chemin,VRAI,1251.943603515625,Enna
Rhopalocères,Hipparchia genava,Sylvandre helvète,18,25/07/2021,7,07Juillet,Hautes-Alpes,Eygliers,44.684153,6.649068,A vue,Chemin,FAUX,1285.16162109375,Enna
Rhopalocères,Carcharodus lavatherae,Hespérie de l'Epiaire,18,25/07/2021,7,07Juillet,Hautes-Alpes,Eygliers,44.683535,6.649277,A vue,Prairie,FAUX,1256.5196533203125,Enna
Diptères,Cylindromyia rufifrons,/,18,25/07/2021,7,07Juillet,Hautes-Alpes,Eygliers,44.683535,6.649277,A vue,Au sol,VRAI,1256.5196533203125,Enna
Arachnides,Eresus kollari,Érèse coccinelle,18,25/07/2021,7,07Juillet,Hautes-Alpes,Réotier,44.661024,6.594551,A vue,Au sol,FAUX,876.909423828125,Enna
Orthoptères,Epacromius tergestinus ,Oedipode des salines,18,25/07/2021,7,07Juillet,Hautes-Alpes,Réotier,44.657727,6.592657,A vue,Au sol,VRAI,873.49285888671875,Enna
Orthoptères,Chorthippus pullus,Criquet des iscles,18,25/07/2021,7,07Juillet,Hautes-Alpes,Réotier,44.657727,6.592657,A vue,Au sol,VRAI,873.49285888671875,Enna
Orthoptères,Tetrix tuerki,Tétrix grisâtre,18,25/07/2021,7,07Juillet,Hautes-Alpes,Réotier,44.658202,6.594319,A vue,Au sol,VRAI,871.15179443359375,Enna
Orthoptères,Xya variegata,Tridactyle panaché,18,25/07/2021,7,07Juillet,Hautes-Alpes,Réotier,44.658202,6.594319,A vue,Au sol,VRAI,871.15179443359375,Enna
Odonates,Sympetrum flaveolum,Sympétrum jaune d'or,18,25/07/2021,7,07Juillet,Hautes-Alpes,Réotier,44.659553,6.593867,A vue,Prairie,VRAI,873.8023681640625,Enna
Rhopalocères,Polygonia c-album,Robert-le-diable,6,26/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Vaumeilh,44.291977,5.989568,A vue,Buddleia,FAUX,766.7833251953125,Enna
Hémiptères,Coptosoma scutellatum,Punaise cuirassé,6,26/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Noyers-sur-Jabron,44.185232,5.824761,A vue,Trèfle,FAUX,798.5408935546875,Enna
Rhopalocères,Quercusia quercus,Thécla du chêne,6,26/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Noyers-sur-Jabron,44.184801,5.823731,A vue,Chêne,FAUX,789.6248779296875,Enna
Rhopalocères,Sloperia proto,Hespérie de l'herbe aux vent,6,26/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Noyers-sur-Jabron,44.185778,5.824428,A vue,Prairie,FAUX,802.6666259765625,Enna
Névroptères,Distoleon tetragrammicus,Fourmillion longicorne,6,26/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Noyers-sur-Jabron,44.184824,5.822626,A vue,Lisière,VRAI,788.14141845703125,Enna
Hémiptères,Gargara genistae,Petit diable,6,26/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Noyers-sur-Jabron,44.184932,5.824321,Fauchage,Prairie,FAUX,793.63153076171875,Enna
Coléoptères,Mylabris flexuosa,/,6,28/07/2021,7,07Juillet,Hautes-Alpes,Val-des-Prés,44.977026,6.606048,A vue,Scabieuse,VRAI,2478.560546875,Enna
Orthoptères,Melanoplus frigidus,Miramelle des frimas,6,28/07/2021,7,07Juillet,Hautes-Alpes,Val-des-Prés,44.978271,6.605919,A vue,Au sol,VRAI,2496.500244140625,Enna
Hétérocères,Setina aurita,Ecaille alpine,6,28/07/2021,7,07Juillet,Hautes-Alpes,Val-des-Prés,44.978271,6.605919,A vue,Prairie,VRAI,2496.500244140625,Enna
Rhopalocères,Coenonympha gardetta,Satyrion,6,28/07/2021,7,07Juillet,Hautes-Alpes,Val-des-Prés,44.978665,6.60429,A vue,Prairie,VRAI,2504.666259765625,Enna
Hétérocères,Orenaia alpestralis,Orénaïa alpestre,6,28/07/2021,7,07Juillet,Hautes-Alpes,Val-des-Prés,44.978665,6.60429,A vue,Astéracée,VRAI,2504.666259765625,Enna
Odonates,Somatochlora alpestris,Cordulie alpestre,6,28/07/2021,7,07Juillet,Hautes-Alpes,Val-des-Prés,44.975201,6.603986,A vue,Point d'eu,VRAI,2458.935791015625,Enna
Rhopalocères,Limenitis populi,Grand sylvain,8,29/07/2021,7,07Juillet,Hautes-Alpes,Névache,45.017918,6.604493,A vue,Au sol,VRAI,1602.9493408203125,Enna
Rhopalocères,Erebia montana,Moiré striolé,8,29/07/2021,7,07Juillet,Hautes-Alpes,Névache,45.017395,6.599184,A vue,Au sol,VRAI,1636.2366943359375,Enna
Orthoptères,Tettigonia cantans,Sauterelle cymbalière,8,29/07/2021,7,07Juillet,Hautes-Alpes,Névache,45.018072,6.588838,A vue,Prairie,FAUX,1654.67138671875,Enna
Rhopalocères,Satyrium acaciae,Thécla de l'Amarel,8,29/07/2021,7,07Juillet,Hautes-Alpes,Névache,45.017526,6.588164,A vue,Prairie,VRAI,1662.0032958984375,Enna
Rhopalocères,Lycaena virgaureae,Cuivré de la verge-d'or,8,29/07/2021,7,07Juillet,Hautes-Alpes,Névache,45.01821,6.588945,A vue,Apiacée,FAUX,1656.625732421875,Enna
Coléoptères,Coccinula quatuordecimpustulata,/,8,29/07/2021,7,07Juillet,Hautes-Alpes,Névache,45.018315,6.589505,Fauchage,Prairie,VRAI,1652.802734375,Enna
Coléoptères,Ceratomegilla notata,/,8,29/07/2021,7,07Juillet,Hautes-Alpes,Névache,45.018315,6.589505,Fauchage,Prairie,VRAI,1652.802734375,Enna
Diptères,Herina frondescentiae,/,8,29/07/2021,7,07Juillet,Hautes-Alpes,Névache,45.05981,6.527054,Fauchage,Zone humide,VRAI,2028.687744140625,Enna
Rhopalocères,Arethusana arethusa,Mercure,7,30/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Sisteron,44.199463,5.937028,A vue,Garrigue,VRAI,500.733642578125,Enna
Rhopalocères,Hipparchia statilinus,Faune,7,30/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Sisteron,44.199463,5.937028,A vue,Garrigue,FAUX,500.733642578125,Enna
Coléoptères,Psyllobora vigintiduopunctata,Coccinelle à 22 points,7,30/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Sisteron,44.198829,5.935939,Fauchage,Prairie,FAUX,558.48046875,Enna
Hémiptères,Pterotmetus staphyliniformis,/,7,30/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Sisteron,44.198829,5.935939,Fauchage,Prairie,FAUX,558.48046875,Enna
Hémiptères,Himacerus mirmicoides,Punaise myrmecophile,7,30/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Sisteron,44.198829,5.935939,Fauchage,Prairie,FAUX,558.48046875,Enna
Diptères,Orellia falcata,/,7,30/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Sisteron,44.198829,5.935939,Fauchage,Prairie,VRAI,558.48046875,Enna
Hémiptères,Trypetimorpha occidentalis,/,7,30/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Sisteron,44.198829,5.935939,Fauchage,Prairie,VRAI,558.48046875,Enna
Coléoptères,Copris lunaris,Copris lunaire,13,31/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Saint-Geniez,44.234306,6.035609,A vue,Sur crotte,VRAI,1057.12451171875,Enna
Diptères,Mesembrina meridiana,Mésembrine du midi,13,31/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Saint-Geniez,44.234306,6.035609,A vue,Sur crotte,VRAI,1057.12451171875,Enna
Orthoptères,Pholidoptera griseoaptera,Decticelle cendrée,13,31/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Authon,44.246199,6.136073,A vue,Prairie,FAUX,1189.3651123046875,Enna
Rhopalocères,Hipparchia fagi,Sylvandre,13,31/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Authon,44.246199,6.136073,A vue,Prairie,VRAI,1189.3651123046875,Enna
Hétérocères,Scotopteryx bipunctaria,Ortholite biponctuée,13,31/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Authon,44.246241,6.136255,A vue,Prairie,VRAI,1189.66552734375,Enna
Diptères,Spilomyia saltuum,/,13,31/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Authon,44.246241,6.136255,A vue,Prairie,VRAI,1189.66552734375,Enna
Diptères,Chaetorellia jaceae,/,13,31/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Authon,44.246241,6.136255,Fauchage,Prairie,VRAI,1189.66552734375,Enna
Coléoptères,Vibidia duodecimguttata,/,13,31/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Authon,44.246057,6.136082,Fauchage,Prairie,FAUX,1187.9178466796875,Enna
Orthoptères,Leptophyes punctatissima,Leptophye ponctuée,13,31/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Authon,44.246241,6.136255,Fauchage,Prairie,FAUX,1189.66552734375,Enna
Coléoptères,Pachytodes cerambyciformis,Lepture trapue,13,31/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Authon,44.246057,6.136082,A vue,Apiacée,VRAI,1187.9178466796875,Enna
Hétérocères,Callimorpha dominula,Ecaille marbrée,13,31/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Authon,44.246057,6.136082,A vue,Apiacée,VRAI,1187.9178466796875,Enna
Coléoptères,Pogonocherus decoratus,/,13,31/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Authon,44.246057,6.136082,Fauchage,Prairie,VRAI,1187.9178466796875,Enna
Hémiptères,Planaphrodes bifasciatus,/,13,31/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Authon,44.246241,6.136255,Fauchage,Prairie,VRAI,1189.66552734375,Enna
Orthoptères,Calliptamus siciliae,Caloptène provençal,5,01/08/2021,8,08Aout,Alpes-de-Haute-Provence,Saint-Vincent-sur-Jabron,44.15405,5.770978,Fauchage,Prairie,VRAI,638.66009521484375,Enna
Orthoptères,Decticus verrucivorus,Dectique verrucivore,5,01/08/2021,8,08Aout,Alpes-de-Haute-Provence,Cruis,44.113233,5.840412,A vue,Au sol,FAUX,1627.0474853515625,Enna
Rhopalocères,Melanargia russiae,Échiquier d'Esper,5,01/08/2021,8,08Aout,Alpes-de-Haute-Provence,Cruis,44.113037,5.84134,A vue,Au sol,VRAI,1618.8702392578125,Enna
Orthoptères,Omocestus haemorrhoidalis,Criquet rouge-queue,5,01/08/2021,8,08Aout,Alpes-de-Haute-Provence,Cruis,44.11327,5.842418,A vue,Au sol,VRAI,1623.9036865234375,Enna
Diptères,Anthrax varius,/,5,01/08/2021,8,08Aout,Alpes-de-Haute-Provence,Cruis,44.114018,5.835841,A vue,Au sol,VRAI,1593.4681396484375,Enna
Arachnides,Euscorpius flavicaudis,Scorpion noir à queue jaune,1,04/08/2021,8,08Aout,Alpes-de-Haute-Provence,Sisteron,44.197521,5.942674,A vue,Appart,VRAI,519.89422607421875,Enna
Rhopalocères,Phengaris teleius,Azuré des sanguisorbes,11,05/08/2021,8,08Aout,Hautes-Alpes,La Saulce,44.437253,6.02592,A vue,Prairie,VRAI,578.40435791015625,Enna
Hétérocères,Pyrausta purpuralis,Pyrale pourprée,11,05/08/2021,8,08Aout,Hautes-Alpes,La Saulce,44.43718,6.026011,A vue,Prairie,FAUX,578.512451171875,Enna
Hémiptères,Stictocephala bisonia,Membracide bison,11,05/08/2021,8,08Aout,Hautes-Alpes,La Saulce,44.43718,6.026011,A vue,Prairie,FAUX,578.512451171875,Enna
Rhopalocères,Lampides boeticus,Azuré porte-queue,11,05/08/2021,8,08Aout,Hautes-Alpes,La Saulce,44.438429,6.02556,A vue,Chemin,FAUX,578.569091796875,Enna
Odonates,Sympetrum striolatum,Sympétrum strié,11,05/08/2021,8,08Aout,Hautes-Alpes,La Saulce,44.439371,6.027388,A vue,Point d'eau,FAUX,578.77984619140625,Enna
Odonates,Ischnura pumilio,Agrion nain,11,05/08/2021,8,08Aout,Hautes-Alpes,La Saulce,44.439371,6.027388,A vue,Point d'eau,VRAI,578.77984619140625,Enna
